date,open,high,low,close,ticker
2021-10-13,79.59,79.6605,78.78,78.95,MRK
2021-10-14,78.97,79.67,77.98,78.33,MRK
2021-10-15,78.2,79.06,77.98,78.33,MRK
2021-10-18,78.74,78.74,77.11,77.15,MRK
2021-10-19,78.73,79.52,78.11,79.49,MRK
2021-10-20,79.32,81.25,79.31,81.07,MRK
2021-10-21,81.11,81.261,80.28,81.17,MRK
2021-10-22,81.15,81.48,80.88,81.15,MRK
2021-10-25,81.03,81.725,79.95,81.66,MRK
2021-10-26,81.9,82.36,81.71,82.25,MRK
2021-10-27,82.48,82.48,81.3,81.54,MRK
2021-10-28,83.38,86.855,83.165,86.55,MRK
2021-10-29,86.485,88.46,86.17,88.05,MRK
2021-11-01,88.05,88.63,87.29,87.84,MRK
2021-11-02,88.225,90.42,87.4842,89.02,MRK
2021-11-03,88.77,89.4198,88.209,88.68,MRK
2021-11-04,90.37,91.4,89.27,90.54,MRK
2021-11-05,82.29,84.0,81.35,81.61,MRK
2021-11-08,80.41,82.88,79.881,82.68,MRK
2021-11-09,83.62,83.71,81.91,82.72,MRK
2021-11-10,83.31,84.02,82.7,84.01,MRK
2021-11-11,83.92,84.26,83.53,84.02,MRK
2021-11-12,83.84,84.195,83.0526,84.0,MRK
2021-11-15,84.15,84.18,83.4038,83.69,MRK
2021-11-16,83.67,84.69,83.248,84.11,MRK
2021-11-17,84.37,84.67,82.59,82.6,MRK
2021-11-18,82.3,83.135,82.02,83.05,MRK
2021-11-19,82.37,82.75,80.62,80.7,MRK
2021-09-13,297.55,298.54,294.08,296.99,MSFT
2021-09-14,299.56,301.39,298.1,299.79,MSFT
2021-09-15,303.26,305.32,301.82,304.82,MSFT
2021-09-16,303.76,305.31,300.76,305.22,MSFT
2021-09-17,304.17,304.5,299.53,299.87,MSFT
2021-09-20,296.33,298.72,289.52,294.3,MSFT
2021-09-21,295.69,297.54,294.07,294.8,MSFT
2021-09-22,296.725,300.22,294.51,298.58,MSFT
2021-09-23,298.845,300.9,297.5339,299.56,MSFT
2021-09-24,298.23,299.8,296.93,299.35,MSFT
2021-09-27,296.14,296.47,292.9449,294.17,MSFT
2021-09-28,289.795,290.78,282.75,283.52,MSFT
2021-09-29,285.1,286.77,283.01,284.0,MSFT
2021-09-30,285.71,287.83,281.62,281.92,MSFT
2021-10-01,282.1217,289.98,281.29,289.1,MSFT
2021-10-04,287.4,287.75,280.25,283.11,MSFT
2021-10-05,284.0464,290.398,284.0464,288.76,MSFT
2021-10-06,285.78,293.63,285.5093,293.11,MSFT
2021-10-07,295.175,296.64,293.92,294.85,MSFT
2021-10-08,296.219,296.6409,293.76,294.85,MSFT
2021-10-11,292.92,297.97,292.745,294.23,MSFT
2021-10-12,295.34,295.44,292.35,292.88,MSFT
2021-10-13,294.91,297.28,293.49,296.31,MSFT
2021-10-14,299.21,303.27,297.83,302.75,MSFT
2021-10-15,302.34,304.45,300.5191,304.21,MSFT
2021-10-18,303.57,308.21,302.69,307.29,MSFT
2021-10-19,308.348,309.3,307.22,308.23,MSFT
2021-10-20,309.21,309.7,306.11,307.41,MSFT
2021-10-21,307.1702,311.02,306.36,310.76,MSFT
2021-10-22,310.4,311.09,307.8,309.16,MSFT
2021-10-25,309.36,309.4,306.46,308.13,MSFT
2021-10-26,311.0,312.395,308.5967,310.11,MSFT
2021-10-27,316.0,326.0973,316.0,323.17,MSFT
2021-10-28,324.325,324.87,321.3601,324.35,MSFT
2021-10-29,324.13,332.0,323.9,331.62,MSFT
2021-11-01,331.355,331.49,326.37,329.37,MSFT
2021-11-02,330.31,333.45,330.0,333.13,MSFT
2021-11-03,333.9,334.9,330.65,334.0,MSFT
2021-11-04,332.89,336.54,329.51,336.44,MSFT
2021-11-05,338.51,338.79,334.4217,336.06,MSFT
2021-11-08,337.3,337.65,334.44,336.99,MSFT
2021-11-09,337.1071,338.72,334.53,335.95,MSFT
2021-11-10,334.57,334.6303,329.92,330.8,MSFT
2021-11-11,331.25,333.7746,330.51,332.43,MSFT
2021-11-12,333.92,337.23,333.79,336.72,MSFT
2021-11-15,337.54,337.88,334.034,336.07,MSFT
2021-11-16,335.68,340.67,335.51,339.51,MSFT
2021-11-17,338.94,342.19,338.0,339.12,MSFT
2021-11-18,338.18,342.45,337.12,341.27,MSFT
2021-11-19,342.64,345.1,342.2,343.11,MSFT
2021-09-13,161.5598,162.92,158.33,159.52,NKE
2021-09-14,159.17,159.39,157.07,158.76,NKE
2021-09-15,157.5,158.32,155.67,157.91,NKE
2021-09-16,157.59,159.01,157.2,157.6,NKE
2021-09-17,157.96,161.0,156.065,156.42,NKE
2021-09-20,153.73,155.27,152.32,154.25,NKE
2021-09-21,155.09,156.13,153.58,155.02,NKE
2021-09-22,156.79,157.9999,155.6001,157.44,NKE
2021-09-23,158.71,160.29,158.27,159.58,NKE
2021-09-24,151.04,151.85,148.0,149.59,NKE
2021-09-27,149.51,149.91,147.29,148.04,NKE
2021-09-28,147.34,147.53,145.0,145.3,NKE
2021-09-29,145.71,147.938,145.69,146.02,NKE
2021-09-30,145.88,147.48,144.42,145.23,NKE
2021-10-01,145.22,148.0,144.37,147.06,NKE
2021-10-04,147.06,147.62,145.76,147.14,NKE
2021-10-05,148.0,151.0,147.8218,149.46,NKE
2021-10-06,148.0,149.46,147.51,148.8,NKE
2021-10-07,150.3,153.66,150.26,151.85,NKE
2021-10-08,152.22,152.87,150.67,152.48,NKE
2021-10-11,151.99,153.59,150.055,150.28,NKE
2021-10-12,152.42,153.6,151.3,153.35,NKE
2021-10-13,154.32,156.67,153.16,156.3,NKE
2021-10-14,158.18,158.46,156.25,157.14,NKE
2021-10-15,157.8,158.33,156.56,158.01,NKE
2021-10-18,157.31,159.47,155.95,159.43,NKE
2021-10-19,159.68,159.93,156.8,157.82,NKE
2021-10-20,158.5,158.8,157.325,158.45,NKE
2021-10-21,158.45,162.34,158.28,162.18,NKE
2021-10-22,162.28,164.62,162.28,163.48,NKE
2021-10-25,163.23,164.73,162.66,164.22,NKE
2021-10-26,164.82,165.45,163.12,163.79,NKE
2021-10-27,163.65,164.06,161.66,162.35,NKE
2021-10-28,163.01,164.6,162.81,164.46,NKE
2021-10-29,163.06,167.63,163.0,167.29,NKE
2021-11-01,167.8,168.8,165.89,166.33,NKE
2021-11-02,166.76,168.16,166.11,167.83,NKE
2021-11-03,169.0,172.87,168.65,172.5,NKE
2021-11-04,172.21,175.63,172.0,175.44,NKE
2021-11-05,175.73,179.1,175.495,177.51,NKE
2021-11-08,176.35,176.535,170.36,171.85,NKE
2021-11-09,171.25,173.925,170.9506,173.82,NKE
2021-11-10,171.23,172.17,167.55,168.26,NKE
2021-11-11,169.6,169.6,166.63,166.97,NKE
2021-11-12,167.5,169.675,167.4,169.09,NKE
2021-11-15,169.7,170.358,168.52,168.85,NKE
2021-11-16,169.25,174.0,169.25,171.83,NKE
2021-11-17,171.6,172.74,170.25,171.74,NKE
2021-11-18,172.33,173.4628,170.36,171.35,NKE
2021-11-19,172.15,177.2,170.53,174.88,NKE
2021-09-13,45.74,45.83,44.2,44.58,PFE
2021-09-14,44.67,45.26,44.545,44.71,PFE
2021-09-15,44.56,45.365,44.47,44.77,PFE
2021-09-16,44.88,44.99,44.03,44.47,PFE
2021-09-17,44.17,44.46,43.31,43.89,PFE
2021-09-20,43.39,44.65,43.39,44.2,PFE
2021-09-21,44.25,44.73,43.85,43.92,PFE
2021-09-22,43.99,44.39,43.83,43.95,PFE
2021-09-23,44.28,44.719,44.15,44.19,PFE
2021-09-24,44.07,44.41,43.81,43.94,PFE
2021-09-27,43.92,44.13,43.51,43.57,PFE
2021-09-28,43.07,43.28,42.43,43.04,PFE
2021-09-29,43.22,43.69,43.08,43.53,PFE
2021-09-30,43.79,44.05,42.97,43.01,PFE
2021-10-01,42.52,43.095,41.7,42.93,PFE
2021-10-04,42.93,43.345,42.21,42.42,PFE
2021-10-05,42.53,42.79,42.28,42.32,PFE
2021-10-06,42.06,42.2,41.69,42.02,PFE
2021-10-07,42.52,42.96,42.21,42.74,PFE
2021-10-08,42.73,42.905,42.34,42.45,PFE
2021-10-11,42.45,42.62,42.01,42.06,PFE
2021-10-12,42.16,42.21,41.66,41.85,PFE
2021-10-13,41.75,41.91,40.94,41.42,PFE
2021-10-14,41.56,41.9565,41.515,41.67,PFE
2021-10-15,41.9,42.03,41.38,41.49,PFE
2021-10-18,41.45,41.7,41.04,41.32,PFE
2021-10-19,41.6,42.2,41.5418,42.09,PFE
2021-10-20,42.12,43.11,42.1,42.8,PFE
2021-10-21,43.055,43.09,42.43,42.86,PFE
2021-10-22,42.82,43.19,42.63,43.16,PFE
2021-10-25,43.2,43.24,42.57,43.15,PFE
2021-10-26,43.33,43.76,42.92,43.56,PFE
2021-10-27,43.46,43.5599,42.68,42.97,PFE
2021-10-28,42.95,43.67,42.94,43.18,PFE
2021-10-29,43.09,43.83,42.855,43.74,PFE
2021-11-01,44.14,44.29,43.44,43.64,PFE
2021-11-02,45.075,46.04,43.05,45.45,PFE
2021-11-03,45.52,45.99,44.48,44.82,PFE
2021-11-04,44.29,44.47,43.305,43.85,PFE
2021-11-05,48.09,48.8099,46.55,48.61,PFE
2021-11-08,48.61,48.785,47.6,48.33,PFE
2021-11-09,48.33,48.38,47.15,47.3,PFE
2021-11-10,47.4,49.21,47.4,49.02,PFE
2021-11-11,49.23,50.5,48.733,50.18,PFE
2021-11-12,50.42,50.49,49.57,49.73,PFE
2021-11-15,49.73,50.1,49.37,49.65,PFE
2021-11-16,49.47,50.16,48.89,49.6,PFE
2021-11-17,49.94,51.09,49.685,50.87,PFE
2021-11-18,51.1,51.71,50.61,51.41,PFE
2021-11-19,51.96,52.835,50.68,50.8,PFE
2021-09-13,144.85,147.23,144.85,145.68,PG
2021-09-14,146.13,146.36,144.95,145.43,PG
2021-09-15,145.35,145.77,144.74,145.12,PG
2021-09-16,144.84,145.19,142.82,144.11,PG
2021-09-17,144.37,146.28,144.23,144.34,PG
2021-09-20,144.22,144.85,141.97,142.89,PG
2021-09-21,142.98,144.525,142.88,143.11,PG
2021-09-22,143.82,144.35,142.86,143.6,PG
2021-09-23,144.06,144.685,143.49,144.19,PG
2021-09-24,143.8,144.45,143.09,143.55,PG
2021-09-27,143.15,143.17,141.52,141.66,PG
2021-09-28,141.05,141.37,139.56,140.59,PG
2021-09-29,140.27,142.68,140.18,142.02,PG
2021-09-30,142.64,142.74,139.53,139.8,PG
2021-10-01,139.93,140.23,138.32,139.58,PG
2021-10-04,139.39,140.4,137.605,138.79,PG
2021-10-05,138.8,140.52,138.72,139.33,PG
2021-10-06,138.99,141.26,138.62,141.19,PG
2021-10-07,141.75,143.03,141.75,142.32,PG
2021-10-08,142.29,142.62,141.04,141.73,PG
2021-10-11,142.37,142.77,141.77,142.32,PG
2021-10-12,142.6,143.04,141.7,142.11,PG
2021-10-13,142.4,142.76,141.025,142.44,PG
2021-10-14,142.83,144.31,142.81,144.05,PG
2021-10-15,144.52,144.87,143.675,144.42,PG
2021-10-18,143.55,143.7,142.095,142.34,PG
2021-10-19,139.08,140.82,138.8,140.66,PG
2021-10-20,140.15,141.96,139.85,141.21,PG
2021-10-21,140.86,141.16,139.18,139.33,PG
2021-10-22,139.39,141.01,139.32,140.83,PG
2021-10-25,140.41,140.92,139.05,140.85,PG
2021-10-26,141.62,143.18,141.24,142.85,PG
2021-10-27,143.14,143.68,141.69,141.83,PG
2021-10-28,141.89,142.88,141.71,142.68,PG
2021-10-29,142.16,143.48,142.02,142.99,PG
2021-11-01,143.36,143.8,142.49,142.64,PG
2021-11-02,142.72,144.58,142.28,144.06,PG
2021-11-03,144.13,145.11,143.52,145.05,PG
2021-11-04,142.84,145.39,142.335,145.32,PG
2021-11-05,145.44,146.37,144.8,146.04,PG
2021-11-08,145.5,146.1,144.02,144.95,PG
2021-11-09,145.03,145.83,144.58,145.39,PG
2021-11-10,145.74,147.31,145.59,146.82,PG
2021-11-11,146.86,146.97,146.21,146.4,PG
2021-11-12,146.74,147.08,145.98,146.56,PG
2021-11-15,147.03,147.75,146.47,147.4,PG
2021-11-16,147.39,148.59,147.01,147.19,PG
2021-11-17,146.97,147.78,146.42,147.1,PG
2021-11-18,147.04,148.0751,146.51,147.12,PG
2021-11-19,147.95,148.23,146.79,146.82,PG
2021-09-13,156.98,159.03,156.07,158.9,TRV
2021-09-14,159.19,159.32,155.89,156.35,TRV
2021-09-15,156.78,157.82,155.705,157.58,TRV
2021-09-16,157.56,158.02,155.5,156.67,TRV
2021-09-17,156.59,157.84,155.65,156.29,TRV
2021-09-20,153.2,154.07,150.59,152.66,TRV
2021-09-21,153.19,154.22,151.681,152.97,TRV
2021-09-22,154.1,155.58,153.28,154.38,TRV
2021-09-23,155.57,157.365,155.46,156.02,TRV
2021-09-24,155.97,156.78,155.48,156.46,TRV
2021-09-27,157.69,158.15,156.17,156.29,TRV
2021-09-28,156.36,157.1173,153.18,153.49,TRV
2021-09-29,152.87,155.625,152.29,154.88,TRV
2021-09-30,155.52,156.35,151.98,152.01,TRV
2021-10-01,152.41,153.85,150.29,152.42,TRV
2021-10-04,151.31,153.65,150.255,151.38,TRV
2021-10-05,152.82,154.18,150.84,153.6,TRV
2021-10-06,152.7,155.15,150.5,155.09,TRV
2021-10-07,156.67,158.155,155.98,157.24,TRV
2021-10-08,157.35,158.45,156.37,157.33,TRV
2021-10-11,157.3,158.74,156.18,156.23,TRV
2021-10-12,156.12,158.09,155.52,156.48,TRV
2021-10-13,156.35,156.735,153.56,156.39,TRV
2021-10-14,156.64,157.83,156.07,156.69,TRV
2021-10-15,157.16,158.46,155.56,155.64,TRV
2021-10-18,154.42,154.695,152.16,152.88,TRV
2021-10-19,156.21,158.27,154.89,155.39,TRV
2021-10-20,155.81,159.5,155.66,158.69,TRV
2021-10-21,158.165,160.72,158.165,160.19,TRV
2021-10-22,160.89,163.155,160.8,162.37,TRV
2021-10-25,162.0,162.455,160.865,161.58,TRV
2021-10-26,161.77,162.42,160.36,160.43,TRV
2021-10-27,160.74,162.11,159.73,159.78,TRV
2021-10-28,160.22,162.45,160.06,161.57,TRV
2021-10-29,162.13,162.44,160.66,160.88,TRV
2021-11-01,161.25,162.37,159.065,160.11,TRV
2021-11-02,161.14,161.69,158.75,158.82,TRV
2021-11-03,158.22,161.25,158.22,160.25,TRV
2021-11-04,160.25,160.37,156.12,156.5,TRV
2021-11-05,157.74,160.434,156.93,159.6,TRV
2021-11-08,160.21,160.88,158.61,158.7,TRV
2021-11-09,158.12,159.0,157.27,157.4,TRV
2021-11-10,157.68,160.58,157.33,158.22,TRV
2021-11-11,157.7,158.295,157.24,157.83,TRV
2021-11-12,157.98,158.445,156.94,157.42,TRV
2021-11-15,158.01,159.09,157.38,158.06,TRV
2021-11-16,158.64,160.32,158.455,158.99,TRV
2021-11-17,158.55,158.55,156.16,156.42,TRV
2021-11-18,156.8,157.81,155.94,156.03,TRV
2021-11-19,155.21,155.37,152.47,152.53,TRV
2021-09-13,407.98,416.81,406.45,414.52,UNH
2021-09-14,417.59,417.59,411.365,412.54,UNH
2021-09-15,412.52,421.42,409.5,417.52,UNH
2021-09-16,419.67,423.4,414.9616,416.84,UNH
2021-09-17,414.97,421.09,414.97,420.16,UNH
2021-09-20,416.92,419.2974,408.72,412.7,UNH
2021-09-21,415.01,418.78,412.21,412.34,UNH
2021-09-22,404.94,412.0,404.94,408.7,UNH
2021-09-23,409.8,414.85,407.51,408.03,UNH
2021-09-24,406.94,407.89,405.23,407.08,UNH
2021-09-27,407.83,412.15,404.96,405.27,UNH
2021-09-28,402.6,404.0,397.02,398.62,UNH
2021-09-29,397.0,401.85,395.8,400.41,UNH
2021-09-30,401.49,403.49,390.46,390.74,UNH
2021-10-01,391.6,393.69,383.12,392.43,UNH
2021-10-04,391.62,395.15,384.76,387.01,UNH
2021-10-05,389.34,396.01,389.24,393.43,UNH
2021-10-06,390.75,394.775,385.84,394.25,UNH
2021-10-07,396.76,408.17,396.71,404.7,UNH
2021-10-08,406.41,409.12,402.64,408.46,UNH
2021-10-11,408.0,411.215,404.21,404.99,UNH
2021-10-12,405.11,408.38,402.31,403.24,UNH
2021-10-13,403.34,405.31,398.11,403.55,UNH
2021-10-14,425.66,433.5,417.8,420.36,UNH
2021-10-15,422.05,430.49,421.5,428.07,UNH
2021-10-18,428.0,428.0,423.84,424.62,UNH
2021-10-19,426.83,427.82,423.4,424.38,UNH
2021-10-20,427.0,435.53,426.84,435.09,UNH
2021-10-21,435.5,442.5,435.08,442.28,UNH
2021-10-22,440.84,449.29,440.46,449.16,UNH
2021-10-25,450.0,452.635,446.44,449.49,UNH
2021-10-26,450.49,457.71,447.59,454.64,UNH
2021-10-27,454.64,460.44,453.48,453.48,UNH
2021-10-28,453.0,457.9,452.52,455.44,UNH
2021-10-29,454.41,461.39,453.06,460.47,UNH
2021-11-01,461.82,465.76,451.1765,454.11,UNH
2021-11-02,456.26,456.44,450.38,452.04,UNH
2021-11-03,450.42,457.52,447.04,457.33,UNH
2021-11-04,457.6,458.51,452.16,456.76,UNH
2021-11-05,457.83,461.52,454.575,455.81,UNH
2021-11-08,456.85,464.19,454.31,462.62,UNH
2021-11-09,462.62,464.47,460.29,464.35,UNH
2021-11-10,465.39,466.0,456.625,459.9,UNH
2021-11-11,460.0,460.85,455.44,457.39,UNH
2021-11-12,460.67,460.999,457.08,458.99,UNH
2021-11-15,458.0,458.205,450.5,450.8,UNH
2021-11-16,452.99,458.35,449.37,449.62,UNH
2021-11-17,450.39,453.96,448.73,448.95,UNH
2021-11-18,448.73,452.81,447.11,449.47,UNH
2021-11-19,448.13,449.445,439.5,440.0,UNH
2021-09-13,54.4,54.9761,54.4,54.62,UTX
2021-09-14,54.65,54.77,54.28,54.41,UTX
2021-09-15,54.31,54.6557,54.31,54.57,UTX
2021-09-16,54.62,54.79,54.35,54.43,UTX
2021-09-17,54.14,54.46,54.06,54.28,UTX
2021-09-20,54.06,54.58,54.01,54.26,UTX
2021-09-21,54.29,54.64,54.01,54.03,UTX
2021-09-22,54.14,54.39,54.02,54.06,UTX
2021-09-23,54.2,54.61,54.01,54.42,UTX
2021-09-24,54.36,54.57,54.245,54.37,UTX
2021-09-27,54.45,54.65,54.38,54.47,UTX
2021-09-28,54.45,54.69,54.03,54.16,UTX
2021-09-29,54.09,54.655,54.09,54.38,UTX
2021-09-30,54.5,54.51,54.0,54.01,UTX
2021-10-01,54.02,54.56,53.92,54.3,UTX
2021-10-04,54.45,54.8463,54.275,54.5,UTX
2021-10-05,54.64,54.8066,54.32,54.51,UTX
2021-10-06,54.34,54.59,54.01,54.53,UTX
2021-10-07,54.04,54.35,53.825,53.9,UTX
2021-10-08,53.87,53.97,53.22,53.24,UTX
2021-10-11,53.26,53.29,51.98,52.18,UTX
2021-10-12,52.18,52.18,51.11,51.33,UTX
2021-10-13,51.21,51.41,50.86,51.35,UTX
2021-10-14,51.27,51.985,51.16,51.92,UTX
2021-10-15,52.08,52.81,52.015,52.27,UTX
2021-10-18,52.16,52.32,51.64,51.91,UTX
2021-10-19,52.0,52.42,51.92,52.35,UTX
2021-10-20,52.785,53.74,52.72,53.61,UTX
2021-10-21,53.77,53.926,53.07,53.39,UTX
2021-10-22,53.42,53.42,52.88,52.93,UTX
2021-10-25,52.97,53.1,52.46,52.58,UTX
2021-10-26,52.7,53.17,52.56,53.08,UTX
2021-10-27,53.17,53.2,52.47,52.63,UTX
2021-10-28,52.75,53.15,52.62,52.8,UTX
2021-10-29,52.5,53.05,52.41,52.99,UTX
2021-11-01,53.24,53.37,52.87,52.95,UTX
2021-11-02,53.05,53.09,52.505,52.57,UTX
2021-11-03,52.59,53.07,52.52,52.94,UTX
2021-11-04,52.91,52.91,51.2,51.85,UTX
2021-11-05,52.02,52.8,52.02,52.24,UTX
2021-11-08,52.3,52.415,51.91,52.33,UTX
2021-11-09,52.3,52.37,51.99,52.24,UTX
2021-11-10,52.42,52.755,52.21,52.6,UTX
2021-11-11,52.74,52.74,52.36,52.45,UTX
2021-11-12,52.51,52.52,52.29,52.34,UTX
2021-11-15,52.44,52.54,52.07,52.4,UTX
2021-11-16,52.51,52.62,52.04,52.06,UTX
2021-11-17,52.01,52.06,51.61,51.73,UTX
2021-11-18,51.5,51.645,51.125,51.24,UTX
2021-11-19,51.28,51.315,50.67,50.86,UTX
2021-09-13,225.53,227.2,223.411,224.63,VZ
2021-09-14,225.0,225.81,222.279,223.03,VZ
2021-09-15,222.52,224.835,221.36,223.81,VZ
2021-09-16,223.86,225.2,222.75,224.33,VZ
2021-09-17,222.45,223.7,219.3,221.75,VZ
2021-09-20,216.96,220.5,216.31,220.05,VZ
2021-09-21,220.75,222.17,218.98,220.17,VZ
2021-09-22,221.4,224.1,221.1,222.75,VZ
2021-09-23,225.0,228.7,224.36,228.31,VZ
2021-09-24,228.93,231.95,228.62,231.59,VZ
2021-09-27,231.72,233.33,228.77,229.6,VZ
2021-09-28,228.87,228.87,224.0,225.56,VZ
2021-09-29,226.8,229.02,226.09,226.68,VZ
2021-09-30,227.58,228.7855,222.63,222.75,VZ
2021-10-01,224.17,231.56,223.47,230.46,VZ
2021-10-04,230.0,230.33,220.81,224.73,VZ
2021-10-05,225.48,227.38,223.92,224.28,VZ
2021-10-06,222.04,226.62,221.25,226.51,VZ
2021-10-07,228.91,231.16,228.49,230.55,VZ
2021-10-08,231.0,232.7335,230.18,230.27,VZ
2021-10-11,230.01,230.315,224.87,225.11,VZ
2021-10-12,225.56,226.22,222.92,224.05,VZ
2021-10-13,223.13,225.86,218.63,222.46,VZ
2021-10-14,224.12,225.65,223.06,225.18,VZ
2021-10-15,227.22,231.09,226.73,230.99,VZ
2021-10-18,230.18,232.76,228.143,230.65,VZ
2021-10-19,231.95,233.64,230.68,233.52,VZ
2021-10-20,233.455,233.8,231.31,231.42,VZ
2021-10-21,230.7,230.83,226.3,230.24,VZ
2021-10-22,230.29,232.82,228.71,231.23,VZ
2021-10-25,233.45,234.86,232.29,233.88,VZ
2021-10-26,235.53,236.96,231.33,231.82,VZ
2021-10-27,224.75,224.75,215.66,215.78,VZ
2021-10-28,219.25,219.99,209.01,209.84,VZ
2021-10-29,209.21,213.665,208.54,211.77,VZ
2021-11-01,213.49,215.25,211.45,212.46,VZ
2021-11-02,213.16,213.35,207.82,209.14,VZ
2021-11-03,209.69,210.15,206.73,208.1,VZ
2021-11-04,209.16,212.3593,207.87,208.78,VZ
2021-11-05,211.95,217.625,211.36,216.67,VZ
2021-11-08,218.37,221.61,218.15,220.49,VZ
2021-11-09,219.69,220.41,212.915,213.39,VZ
2021-11-10,213.55,216.95,213.33,215.56,VZ
2021-11-11,216.47,216.78,210.16,210.42,VZ
2021-11-12,211.5,213.58,211.434,212.09,VZ
2021-11-15,213.62,216.4,211.81,212.3,VZ
2021-11-16,212.16,215.65,211.66,215.18,VZ
2021-11-17,205.95,207.31,199.46,205.06,VZ
2021-11-18,206.5,207.87,201.27,203.33,VZ
2021-11-19,202.04,203.5,199.85,200.86,VZ
2021-09-13,146.52,147.15,144.636,145.06,V
2021-09-14,145.48,145.88,143.92,144.3,V
2021-09-15,144.07,144.75,143.79,144.55,V
2021-09-16,144.44,145.3081,143.6901,145.03,V
2021-09-17,144.14,146.16,144.02,144.73,V
2021-09-20,143.5,145.185,141.62,142.74,V
2021-09-21,142.7,144.58,142.67,143.02,V
2021-09-22,143.47,143.6,142.29,142.69,V
2021-09-23,143.22,143.63,142.45,142.77,V
2021-09-24,142.5,143.69,142.49,143.17,V
2021-09-27,142.87,143.55,141.84,142.25,V
2021-09-28,141.88,142.0748,139.99,140.5,V
2021-09-29,140.65,141.83,140.32,140.44,V
2021-09-30,140.64,141.73,139.25,139.38,V
2021-10-01,139.26,139.63,135.9201,137.05,V
2021-10-04,137.09,138.23,134.705,135.73,V
2021-10-05,135.95,137.71,135.9,136.62,V
2021-10-06,136.24,137.79,136.13,137.62,V
2021-10-07,138.78,140.7,138.76,139.24,V
2021-10-08,139.66,140.09,139.01,139.66,V
2021-10-11,139.52,140.78,139.44,139.53,V
2021-10-12,139.34,140.41,139.075,139.38,V
2021-10-13,139.5,140.01,138.13,138.37,V
2021-10-14,138.5,140.075,138.5,139.87,V
2021-10-15,140.62,141.095,139.96,140.55,V
2021-10-18,140.0,142.005,139.83,141.68,V
2021-10-19,144.63,145.61,143.66,144.69,V
2021-10-20,144.89,146.49,144.89,146.0,V
2021-10-21,146.58,146.915,145.81,146.81,V
2021-10-22,147.1,149.69,147.1,148.34,V
2021-10-25,148.78,150.52,148.01,150.06,V
2021-10-26,150.0,150.55,148.46,148.75,V
2021-10-27,148.96,149.02,147.39,147.53,V
2021-10-28,148.34,148.98,147.71,148.45,V
2021-10-29,147.91,150.099,147.5606,149.42,V
2021-11-01,149.98,150.75,149.35,149.79,V
2021-11-02,149.97,150.175,149.28,149.72,V
2021-11-03,149.6,150.29,149.03,150.18,V
2021-11-04,150.18,151.848,149.83,151.28,V
2021-11-05,152.0,152.0,149.615,150.23,V
2021-11-08,150.22,150.51,148.73,149.27,V
2021-11-09,149.52,149.87,148.865,149.79,V
2021-11-10,148.73,149.62,147.98,148.44,V
2021-11-11,148.77,148.99,148.19,148.5,V
2021-11-12,149.0,149.24,147.54,147.76,V
2021-11-15,148.15,148.45,146.4,146.91,V
2021-11-16,145.1,146.68,142.3,143.17,V
2021-11-17,143.16,144.72,141.82,141.94,V
2021-11-18,142.14,143.29,140.86,143.16,V
2021-11-19,143.62,144.0,141.94,142.39,V
2021-09-13,185.115,185.8,183.5,184.98,WMT
2021-09-14,184.96,185.13,182.15,182.4,WMT
2021-09-15,182.06,184.66,181.103,184.41,WMT
2021-09-16,183.97,184.64,182.12,183.34,WMT
2021-09-17,182.91,185.9,182.73,183.47,WMT
2021-09-20,179.74,180.88,176.55,178.61,WMT
2021-09-21,180.32,182.23,169.03,171.17,WMT
2021-09-22,172.94,175.341,171.66,173.65,WMT
2021-09-23,174.94,177.19,174.37,176.25,WMT
2021-09-24,175.3,176.7,175.0772,176.0,WMT
2021-09-27,176.63,179.4502,175.96,178.26,WMT
2021-09-28,177.75,178.0,173.86,174.52,WMT
2021-09-29,174.25,174.96,172.59,172.68,WMT
2021-09-30,173.1,173.68,169.1,169.17,WMT
2021-10-01,172.28,177.32,171.97,176.01,WMT
2021-10-04,175.56,175.96,172.665,173.46,WMT
2021-10-05,173.83,176.24,173.61,174.61,WMT
2021-10-06,173.0,175.71,171.5501,175.48,WMT
2021-10-07,177.7,179.63,177.33,177.71,WMT
2021-10-08,177.93,178.6,176.4029,176.74,WMT
2021-10-11,176.02,176.52,173.48,173.52,WMT
2021-10-12,173.62,174.49,172.545,173.13,WMT
2021-10-13,173.63,173.7,170.94,172.96,WMT
2021-10-14,174.07,176.02,174.0,174.41,WMT
2021-10-15,175.69,178.89,174.1,176.46,WMT
2021-10-18,172.36,173.34,169.8,171.14,WMT
2021-10-19,171.44,171.58,170.18,171.18,WMT
2021-10-20,170.97,171.02,169.88,170.55,WMT
2021-10-21,170.2,172.5,170.1,171.34,WMT
2021-10-22,170.57,170.8,168.6,169.42,WMT
2021-10-25,169.9,172.57,169.025,172.01,WMT
2021-10-26,172.95,173.115,170.71,172.04,WMT
2021-10-27,171.77,172.04,169.43,169.55,WMT
2021-10-28,169.48,170.35,168.6,169.68,WMT
2021-10-29,169.02,170.4599,168.15,169.07,WMT
2021-11-01,169.21,171.25,169.09,170.19,WMT
2021-11-02,170.03,170.85,168.98,169.83,WMT
2021-11-03,169.7,170.19,168.37,170.08,WMT
2021-11-04,170.03,170.42,168.67,170.28,WMT
2021-11-05,173.5,176.99,172.33,175.63,WMT
2021-11-08,178.69,179.25,176.1018,176.87,WMT
